player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Donald, Luke",25,4,1.84,0.034,94,52,0.9406615384615384,0.3111838461538462,1.2471228846153848,0.15685442307692307,1.7151611538461542,2.37665414893617
"McIlroy, Rory",21,2,0.8310000000000001,0.981,82,18,-0.11205944444444442,-0.09017055555555555,0.5783194444444444,1.0441055555555556,1.5322544444444444,2.080639512195122
"Westwood, Lee",23,4,1.622,0.025,87,20,-0.0717435,-0.09091099999999999,1.2793839999999999,0.7473305,1.9358034999999998,1.9686081609195403
"Stricker, Steve",20,2,1.4040000000000001,0.006,77,53,0.847763962264151,0.4026371698113208,0.7017503773584907,0.1701930188679245,1.274580566037736,1.9541837662337662
"Schwartzel, Charl",27,2,0.773,0.399,105,40,0.11586925,0.15220550000000002,0.4505695,0.61230825,1.21508325,1.8899605714285714
"Simpson, Webb",27,2,1.294,0.002,102,83,0.29535626506024093,0.2719225301204819,0.8321857831325301,0.5319343373493977,1.6360426506024097,1.7982778431372548
"Kuchar, Matt",26,0,1.1320000000000001,0.002,97,71,0.43256830985915495,0.193383661971831,0.8286673239436619,0.39664197183098593,1.4186929577464789,1.7004415463917528
"Garcia, Sergio",25,2,1.4849999999999999,0.017,97,45,-0.0713748888888889,0.28444533333333333,0.428578,0.6064842222222222,1.3195075555555555,1.6312229896907218
"Mahan, Hunter",26,0,0.24300000000000002,0.001,97,76,0.5860226315789474,0.2868767105263158,0.20505315789473685,0.47769855263157895,0.9696284210526316,1.5929076288659796
"Woods, Tiger",10,1,0.47200000000000003,0.025,38,19,0.2814931578947369,-0.05045894736842106,1.0321278947368422,-0.19254947368421052,0.7891194736842106,1.551068157894737
"Watney, Nick",24,2,1.567,0.002,89,62,0.6079611290322581,0.04289612903225806,0.7251274193548387,0.6401609677419354,1.4081845161290323,1.5303675280898876
"Scott, Adam",20,1,1.111,0.134,71,45,-0.16965311111111112,0.031316444444444445,0.28535133333333335,0.932092888888889,1.2487606666666669,1.5296825352112677
"Day, Jason",23,0,0.784,0.189,85,59,0.6402220338983051,0.20875203389830507,0.17055762711864408,0.30179661016949155,0.6811062711864407,1.5115062352941178
"Mickelson, Phil",23,1,1.642,0.177,87,58,-0.12429586206896553,0.36990534482758625,1.0629568965517242,0.27758,1.7104422413793103,1.5047009195402297
"Fowler, Rickie",26,1,1.807,0.041,93,66,0.39800772727272726,0.009881515151515138,0.2999490909090909,0.465095,0.774925606060606,1.4205603225806451
"Kaymer, Martin",24,2,1.937,0.004,90,20,0.561645,-0.0033834999999999837,0.24650800000000003,0.37549,0.6186145000000001,1.4131073333333333
"Choi, K.J.",26,2,0.725,0.005,94,58,0.2286613793103448,0.3307186206896552,0.8269394827586207,0.03696862068965518,1.1946267241379311,1.366859893617021
"Johnson, Zach",23,0,0.504,0.001,82,64,0.62480984375,0.11579890624999999,0.45559499999999997,0.07969656249999998,0.65109046875,1.3584546341463415
"Howell III, Charles",30,0,0.083,0,108,91,0.39233329670329675,0.35740890109890117,0.3764776923076923,0.2032373626373626,0.9371239560439562,1.3501156481481482
"Jacobson, Freddie",26,1,0.723,0.002,96,70,0.6679127142857143,0.205636,0.19145857142857142,0.04062357142857143,0.43771814285714283,1.2431329166666667
"Toms, David",24,1,1.2169999999999999,0.043,86,59,0.4987684745762712,0.02232966101694915,0.7840906779661017,0.2468335593220339,1.0532538983050848,1.2390470930232558
"Woodland, Gary",28,1,0.467,0.002,102,70,-0.08633442857142856,0.052504999999999996,0.482055,0.8285142857142858,1.3630742857142857,1.2106274509803923
"Rose, Justin",28,1,1.048,0,95,63,0.11551968253968255,0.2841146031746032,0.6679201587301588,0.3055720634920635,1.2576068253968253,1.2009022105263158
"Baddeley, Aaron",25,1,0.604,0,89,62,0.3907548387096774,0.47687322580645164,0.3495895161290323,0.3017356451612903,1.1281983870967742,1.1942097752808989
"Van Pelt, Bo",28,0,0.07600000000000001,0.006,98,71,-0.11663014084507044,0.12695225352112677,0.45354633802816907,0.6729939436619718,1.2534925352112676,1.1782436734693877
"Snedeker, Brandt",28,1,0.347,0.001,91,67,0.6282513432835821,0.20385119402985075,0.2687626865671642,0.1822907462686567,0.6549046268656716,1.1238546153846154
"Haas, Bill",28,1,0.169,0.002,104,72,0.21594708333333335,0.11403916666666666,0.17539736111111112,0.7328058333333334,1.022242361111111,1.1050139423076923
"Karlsson, Robert",25,0,0.47300000000000003,0.043,89,45,0.12442977777777779,0.2248048888888889,0.5434973333333333,0.1463868888888889,0.9146891111111111,1.0822608988764044
"Laird, Martin",24,1,0.20500000000000002,0,83,62,0.20919048387096775,0.12593064516129035,0.3468403225806452,0.5768990322580646,1.04967,1.0519738554216866
"Clark, Tim",5,0,0.025,0,15,9,0.35026111111111113,0.12325000000000001,1.0122399999999998,-0.27260666666666666,0.8628833333333331,1.0388966666666666
"Senden, John",30,0,0.778,0.001,110,81,0.3111951851851852,-0.2788437037037037,0.4954030864197531,0.5276783950617284,0.7442377777777778,1.0378137272727272
