player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Woods, Tiger",21,9,8.228,2.875,84,84,-9999,-9999,-9999,-9999,-9999,4.010644166666667
"Els, Ernie",21,1,2.535,0.332,84,84,-9999,-9999,-9999,-9999,-9999,2.5164810714285712
"Mickelson, Phil",22,4,3.192,0.025,84,84,-9999,-9999,-9999,-9999,-9999,2.440760357142857
"Duval, David",18,1,1.416,0.126,71,71,-9999,-9999,-9999,-9999,-9999,2.1636673239436623
"Westwood, Lee",25,5,1.545,0.027,94,94,-9999,-9999,-9999,-9999,-9999,1.9757190425531914
"Azinger, Paul",19,1,1.1089999999999998,0.007,72,72,-9999,-9999,-9999,-9999,-9999,1.9421523611111111
"Lehman, Tom",20,1,0.92,0.027999999999999997,73,73,-9999,-9999,-9999,-9999,-9999,1.846774794520548
"Price, Nick",19,0,0.682,0.002,70,70,-9999,-9999,-9999,-9999,-9999,1.8380215714285713
"Flesch, Steve",31,0,0.9380000000000001,0.001,121,121,-9999,-9999,-9999,-9999,-9999,1.780940743801653
"Campbell, Michael",20,3,1.335,0.002,73,73,-9999,-9999,-9999,-9999,-9999,1.7436224657534247
"Montgomerie, Colin",24,2,1.303,0,93,93,-9999,-9999,-9999,-9999,-9999,1.729630322580645
"Love III, Davis",24,0,1.569,0.024,92,92,-9999,-9999,-9999,-9999,-9999,1.7170824999999998
"Singh, Vijay",27,1,0.645,0.734,103,103,-9999,-9999,-9999,-9999,-9999,1.7164350485436894
"Couples, Fred",18,0,0.060000000000000005,0.009000000000000001,70,70,-9999,-9999,-9999,-9999,-9999,1.7134605714285713
"Cink, Stewart",25,1,0.5920000000000001,0.012,95,95,-9999,-9999,-9999,-9999,-9999,1.682902
"Sutton, Hal",24,2,1.991,0.003,89,89,-9999,-9999,-9999,-9999,-9999,1.560427415730337
"Clarke, Darren",24,1,0.321,0.019,90,90,-9999,-9999,-9999,-9999,-9999,1.4980964444444445
"Parnevik, Jesper",21,2,0.417,0,78,78,-9999,-9999,-9999,-9999,-9999,1.4870044871794872
"Perry, Chris",29,0,0.272,0.001,105,105,-9999,-9999,-9999,-9999,-9999,1.4789937142857144
"Roberts, Loren",23,1,1.0470000000000002,0.128,86,86,-9999,-9999,-9999,-9999,-9999,1.4678332558139535
"Toms, David",29,1,0.269,0.013999999999999999,109,109,-9999,-9999,-9999,-9999,-9999,1.449155137614679
"Furyk, Jim",25,1,0.932,0.001,99,99,-9999,-9999,-9999,-9999,-9999,1.4486877777777776
"Appleby, Stuart",23,0,0.41200000000000003,0.133,85,85,-9999,-9999,-9999,-9999,-9999,1.426638588235294
"Weir, Mike",26,1,1.079,0.001,96,96,-9999,-9999,-9999,-9999,-9999,1.4026755208333332
"Garcia, Sergio",21,0,0.14100000000000001,0,79,79,-9999,-9999,-9999,-9999,-9999,1.37909
"Leonard, Justin",27,1,1.8570000000000002,0.001,97,97,-9999,-9999,-9999,-9999,-9999,1.339949175257732
"Perry, Kenny",20,0,0.031,0,76,76,-9999,-9999,-9999,-9999,-9999,1.3173659210526316
