player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Spieth, Jordan",26,6,3.1849999999999996,1.798,96,66,0.6550571212121212,0.5005927272727273,0.7449966666666668,0.5839195454545455,1.8295089393939394,2.6106665625
"Day, Jason",20,5,2.1879999999999997,0.982,76,57,0.6884089473684211,0.3204728070175439,0.610221052631579,0.8920056140350878,1.8226994736842106,2.5492663157894735
"McIlroy, Rory",17,4,2.331,0.067,62,34,0.05156147058823532,0.2739461764705883,0.7395576470588235,1.2681911764705882,2.281695,2.39055435483871
"Watson, Bubba",22,2,2.234,0.001,83,56,0.31358875,0.040167678571428556,0.8497908928571428,1.316392142857143,2.2063507142857146,2.011802048192771
"Stenson, Henrik",23,0,2.485,0,90,44,0.5546995454545455,0.12980181818181818,1.4567765909090908,0.6096645454545455,2.1962429545454545,1.976166
"Johnson, Dustin",20,1,1.018,0.121,74,54,0.23356018518518518,-0.1745674074074074,0.7479690740740741,1.077025,1.6504266666666667,1.8417971621621623
"Furyk, Jim",17,1,1.008,0,64,52,0.05083211538461539,0.5395376923076923,1.1981228846153846,0.13884096153846154,1.8765015384615387,1.767709375
"Rose, Justin",27,2,1.093,0.436,98,49,0.12207020408163262,0.2664489795918368,0.8555318367346938,0.6771373469387755,1.799118163265306,1.6633027551020407
"Matsuyama, Hideki",27,0,0.35100000000000003,0.027,103,70,0.16473528571428575,0.28532157142857145,0.7887774285714286,0.6063408571428571,1.6804398571428572,1.6537652427184466
"Kuchar, Matt",27,1,0.131,0.042,106,77,0.39886675324675325,0.5025772727272727,0.3311797402597403,0.22965103896103894,1.063408051948052,1.5229409433962264
"Johnson, Zach",25,1,0.34700000000000003,0.023,91,70,0.11961314285714286,0.261582,0.7349001428571429,0.33220342857142854,1.3286855714285715,1.4944134065934067
"Casey, Paul",24,0,0.277,0.005,86,63,0.08427047619047617,-0.14852714285714286,1.1205838095238094,0.4925015873015873,1.4645582539682538,1.4300747674418604
"Grace, Branden",23,3,1.209,0.373,88,34,0.6139026470588235,0.3241876470588235,-0.17547176470588233,0.30768676470588235,0.45640264705882355,1.3999988636363636
"Reed, Patrick",31,1,0.273,0.001,120,76,0.47567171052631574,0.3090489473684211,0.4063913157894737,0.035210526315789456,0.7506507894736842,1.3866395
"Garcia, Sergio",22,1,0.314,0.001,84,36,0.04693388888888885,0.19368527777777778,0.6121586111111111,0.5553391666666667,1.3611830555555555,1.3436133333333333
"Fowler, Rickie",24,3,1.5909999999999997,0,88,57,0.40124877192982455,0.10437684210526316,0.7560042105263158,0.2483098245614035,1.1086908771929824,1.3397729545454544
"Oosthuizen, Louis",22,0,0.078,0.096,79,47,-0.1471148936170213,0.11626063829787234,0.5180651063829786,0.439316170212766,1.073641914893617,1.292082405063291
"Koepka, Brooks",26,1,0.346,0.089,97,65,0.4805852307692308,0.07729846153846155,0.3108873846153846,0.4918753846153846,0.8800612307692308,1.2270535051546392
"Na, Kevin",26,0,0.08300000000000002,0,99,71,0.3168892957746479,0.6926857746478873,0.5235197183098591,-0.2319211267605634,0.984284366197183,1.216319696969697
"Streb, Robert",30,1,0.124,0.018,110,96,0.44014875000000003,0.24346656249999998,0.2712828125,0.3829609375,0.8977103125,1.1981437272727273
"Willett, Danny",23,2,1.426,0.001,84,20,-0.192978,0.24953750000000002,0.5046185000000001,0.3604205,1.1145765,1.1662052380952381
"Palmer, Ryan",22,0,0.285,0,81,54,0.20493907407407405,-0.04894296296296297,0.6287124074074074,0.4303787037037037,1.010148148148148,1.1069916049382715
"Snedeker, Brandt",26,1,0.339,0.015,95,75,0.6539002666666667,0.3708464,-0.08351546666666664,-0.0429156,0.24441533333333337,1.1049165263157894
"Bradley, Keegan",24,0,0.118,0,88,64,-0.005799375000000018,0.2912653125,0.49814875,0.5232496875,1.31266375,1.0853447727272727
"Steele, Brendan",25,0,0.05700000000000001,0.008,90,76,-0.00728565789473685,0.04623934210526316,0.6653540789473684,0.4080394736842105,1.1196328947368421,1.0818572222222222
"Thomas, Justin",30,0,0.07500000000000001,0.002,106,96,0.06890052083333333,0.19419656249999998,0.4348845833333333,0.3831939583333333,1.0122751041666667,1.0732998113207546
"Scott, Adam",17,0,0.045,0.034,60,32,-0.3454340625,-0.1692225,0.219395,0.7737975,0.8239700000000001,1.0429616666666666
"Holmes, J.B.",24,1,0.788,0,85,66,0.08039181818181818,0.3032398484848485,0.39331181818181815,0.5383674242424242,1.2349190909090908,1.0401542352941178
"Molinari, Francesco",24,0,0.29900000000000004,0,89,43,-0.22228511627906977,-0.023020930232558134,0.6528183720930233,0.3821395348837209,1.0119369767441861,1.0320319101123596
"Lowry, Shane",22,1,0.909,0.003,78,23,0.013880434782608687,0.08859521739130433,0.2551778260869565,0.7537234782608696,1.0974965217391304,0.9874047435897436
"Wiesberger, Bernd",27,1,1.026,0,92,20,-0.5110785,0.018156499999999985,0.6285609999999999,0.415177,1.0618944999999997,0.9780846739130434
"An, Byeong Hun",28,2,1.1400000000000001,0,100,10,-2.424233,0.812748,0.648817,1.047208,2.5087729999999997,0.9736625000000001
"Simpson, Webb",21,0,0.17400000000000002,0,78,64,-0.600225,0.55448671875,0.68187859375,0.3032359375,1.53960125,0.9637929487179486
"Mickelson, Phil",20,0,0.035,0.254,74,55,0.32680163636363635,0.2513254545454546,0.14982563636363638,0.16792690909090907,0.569078,0.9596999999999999
"Bohn, Jason",27,0,0.075,0,95,87,0.2586179310344827,-0.04080091954022989,0.5942089655172413,0.04537528735632183,0.5987833333333332,0.9310787368421052
"Grillo, Emiliano",25,1,0.038,0,94,14,-0.23467714285714286,-0.26470642857142856,0.9009014285714285,0.2651042857142857,0.9012992857142857,0.9073598936170213
"Westwood, Lee",28,1,0.05,0,105,32,0.6571415625,-0.07506468749999999,0.42030531250000003,0.1973409375,0.5425815625000001,0.9036061904761905
"English, Harris",28,0,0.043000000000000003,0,102,88,0.6000327272727273,0.014385909090909104,0.2822825,0.05428227272727273,0.3509506818181818,0.893366568627451
"Poulter, Ian",25,0,0.13,0.005,91,48,0.30604354166666664,0.18076270833333333,0.3780333333333334,0.05105270833333334,0.60984875,0.8786878021978022
"Walker, Jimmy",26,2,2.021,0,96,64,0.7750585937500001,0.087081875,0.4558015625,-0.070795625,0.4720878125,0.8736347916666666
"Kisner, Kevin",30,0,0.984,0.001,104,94,0.2892041489361702,-0.05453563829787234,0.22362840425531916,0.3671121276595744,0.5362048936170212,0.8673214423076924
"Moore, Ryan",23,1,0.30600000000000005,0,78,61,0.22051622950819671,0.13062360655737704,0.35616819672131145,0.155305737704918,0.6420975409836065,0.8535894871794872
"Knox, Russell",29,0,0.07100000000000001,0,100,87,0.007767011494252867,0.11054701149425285,0.675896091954023,0.12832091954022987,0.9147640229885057,0.8342657
"Jones, Matt",25,1,0.42000000000000004,0.001,90,67,0.45298776119402984,0.34771477611940294,-0.2384492537313433,0.3026086567164179,0.41187417910447754,0.8169602222222222
"Henley, Russell",23,0,0.027,0.008,84,67,0.6485077611940299,-0.16792597014925373,-0.14367955223880596,0.4359476119402985,0.12434208955223883,0.8129090476190477
"Haas, Bill",24,1,0.171,0,86,71,-0.15794873239436621,0.15583211267605634,0.5591467605633802,0.23596591549295773,0.9509447887323943,0.8054408139534884
"Stefani, Shawn",26,0,0.04,0,94,88,0.10293590909090908,-0.18943352272727274,0.3354109090909091,0.36650568181818177,0.5124830681818181,0.7995332978723405
"Donald, Luke",27,0,0.219,0,98,54,0.31545129629629626,0.5328927777777778,0.6290031481481481,-0.7514114814814815,0.4104844444444443,0.7835030612244898
"Finau, Tony",32,0,0.063,0.019,110,92,0.01806402173913045,0.02739728260869565,0.2589682608695652,0.40603228260869567,0.6923978260869565,0.7813278181818182
"Lee, Danny",38,1,0.18,0,128,100,0.41652459999999997,-0.052093600000000004,0.7895112000000001,-0.254222,0.4831956,0.77444421875
"Hoffman, Charley",28,1,0.329,0.002,98,76,0.14234447368421052,-0.3203423684210526,0.24939355263157895,0.5543561842105263,0.48340736842105264,0.7679218367346938
"Todd, Brendon",27,0,0.12200000000000001,0,97,76,0.6454322368421053,0.2997971052631579,0.23816500000000004,-0.10197210526315789,0.43599000000000004,0.7595401030927834
"Kaymer, Martin",26,0,0.10300000000000001,0.008,92,28,0.25800357142857144,0.000025714285714299535,0.24637607142857143,-0.004101785714285718,0.24230000000000002,0.6907201086956521
"Sabbatini, Rory",25,0,0.032,0,81,66,-0.06844590909090909,0.11154378787878788,0.4410528787878788,0.1349280303030303,0.6875246969696971,0.677052098765432
"Wilcox, Willy",20,0,0.01,0,70,41,0.25422609756097564,0.03689780487804878,0.06471073170731706,0.6008419512195121,0.7024504878048781,0.6672135714285714
