player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Johnson, Dustin",21,3,3.2909999999999995,0.098,82,62,0.38537806451612905,0.14434693548387098,1.072670322580645,1.0786279032258066,2.2956451612903224,2.6246753658536583
"Thomas, Justin",23,3,2.91,0.003,90,64,0.33114296875,0.3630465625,1.06986421875,0.5591690625,1.99207984375,2.2258845555555555
"Rose, Justin",24,3,3.205,0.013,94,65,0.22927646153846154,0.3923344615384616,0.7980956923076924,0.7432216923076923,1.9336518461538463,2.2114118085106385
"Fowler, Rickie",22,1,1.4169999999999998,0.57,82,57,0.3559838596491228,0.3017766666666667,0.5979314035087719,0.4037461403508772,1.3034542105263158,2.0167481707317076
"Woods, Tiger",19,1,0.746,0.078,72,57,0.3562680701754386,0.4183756140350877,1.1272305263157893,0.19553122807017542,1.7411373684210525,1.97662
"Day, Jason",18,2,0.958,0,68,47,0.9066917021276596,0.4956159574468085,0.14260978723404255,0.33727744680851063,0.9755031914893617,1.9461361764705885
"McIlroy, Rory",23,1,1.3649999999999998,0.026,85,73,-0.20687534246575343,0.2555015068493151,0.74375,1.0671053424657535,2.066356849315069,1.8811276470588234
"Fleetwood, Tommy",29,1,1.089,0.195,112,92,-0.005741195652173906,0.24905858695652175,0.5886215217391304,0.8569122826086957,1.694592391304348,1.8504525892857142
"Finau, Tony",27,0,0.551,0.024,102,77,0.20598896103896105,0.2193409090909091,0.5762070129870129,0.6246333766233766,1.4201812987012987,1.8052007843137254
"Rahm, Jon",22,2,0.337,0.101,82,65,0.10165092307692307,0.24839323076923076,0.32587784615384613,1.1335967692307694,1.7078678461538461,1.792459268292683
"Simpson, Webb",25,1,1.099,0.005,92,77,0.7030302597402598,0.3649148051948052,0.581498051948052,-0.02093701298701299,0.9254758441558442,1.6914263043478261
"DeChambeau, Bryson",27,3,2.7060000000000004,0,99,78,0.33733384615384615,0.18512897435897435,0.6692026923076922,0.6703134615384615,1.524645128205128,1.608910404040404
"Cantlay, Patrick",21,1,0.24700000000000003,0.001,80,63,-0.11464380952380954,0.1811095238095238,0.7126001587301588,0.8006419047619047,1.6943515873015873,1.5298450000000001
"Molinari, Francesco",24,3,1.456,0.04,90,69,-0.29433333333333334,0.34411898550724634,0.6953282608695652,0.740130579710145,1.7795778260869566,1.528980888888889
"Koepka, Brooks",19,2,1.218,0.6639999999999999,74,50,0.07715379999999997,0.2639012,0.25549499999999997,0.8394624,1.3588586,1.5073433783783783
