player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Woods, Tiger",20,2,2.8360000000000003,0.008,80,50,0.9809394,0.40872499999999995,1.1090904000000001,0.41897219999999996,1.9367876000000002,2.771868125
"Els, Ernie",23,4,3.0089999999999995,0.866,90,37,0.20676243243243242,0.5618956756756757,0.9917902702702701,0.7931527027027027,2.3468386486486486,2.6396318888888888
"Singh, Vijay",31,9,5.599,0.031,122,81,-0.08686839506172839,0.4028140740740741,1.3067138271604937,0.9854622222222222,2.6949901234567903,2.5702547540983605
"Mickelson, Phil",22,2,0.608,1.747,81,50,-0.08225859999999999,0.2617952,0.768381,0.6931575999999999,1.7233337999999998,2.231485185185185
"Goosen, Retief",22,3,1.896,0.998,83,36,0.2934352777777778,0.28494305555555555,0.8508333333333334,0.5028102777777778,1.6385866666666669,2.170583493975904
"Garcia, Sergio",21,3,0.75,0.008,80,50,-0.5104964,0.1536626,1.4260982000000002,0.7021278,2.2818886000000003,1.9149535
"Cink, Stewart",27,2,1.1869999999999998,0.002,101,79,0.7065574683544305,0.4130888607594937,0.8168777215189873,-0.11978721518987341,1.1101793670886075,1.758088712871287
"Haas, Jay",22,0,0.202,0.012,83,59,0.05912033898305086,0.5674783050847457,1.0457050847457627,-0.07691220338983051,1.536271186440678,1.710266746987952
"Verplank, Scott",23,0,0.395,0.015,91,64,0.2643084375,0.011223906250000007,1.15806828125,0.38558953125,1.55488171875,1.5645882417582417
"Scott, Adam",21,2,2.819,0.003,74,36,0.9793669444444445,-0.12224666666666667,0.7824816666666666,0.26613833333333337,0.9263733333333335,1.5401456756756757
"Donald, Luke",27,2,1.339,0,96,56,0.23996053571428572,0.31793714285714286,0.6902816071428571,0.07900071428571429,1.0872194642857143,1.5319746875
"Ames, Stephen",27,1,0.6360000000000001,0.015,99,74,0.5057664864864865,-0.049956486486486484,0.8998083783783783,0.2876458108108108,1.1374977027027027,1.515581616161616
"Cabrera, Angel",18,0,0.5499999999999999,0.003,63,18,0.04502277777777775,0.13516777777777775,0.26612277777777776,1.3189333333333333,1.7202238888888888,1.476853015873016
"Love III, Davis",22,0,0.323,0.034,79,51,0.24284529411764708,0.2182478431372549,0.37574607843137253,0.6329509803921568,1.2269449019607843,1.4110177215189874
"Harrington, Padraig",24,2,2.94,0.001,91,28,0.44473999999999997,0.38063214285714286,1.1646485714285715,0.06787928571428573,1.6131600000000001,1.3962783516483517
"Toms, David",22,1,0.862,0.002,74,47,-0.08493361702127664,-0.006573617021276601,1.3270131914893617,0.16561872340425532,1.4860582978723405,1.3946994594594593
"Maruyama, Shigeki",25,0,0.8570000000000001,0.107,92,70,0.7350785714285715,0.1661837142857143,0.6757898571428571,-0.1674024285714286,0.6745711428571428,1.3105695652173914
"Kelly, Jerry",28,0,0.244,0,109,80,0.302089375,0.293198375,0.764467,0.11590850000000001,1.173573875,1.2929418348623851
"Casey, Paul",23,0,0.30000000000000004,0.003,81,19,0.1497857894736842,-0.0948057894736842,0.4863315789473685,0.6303521052631579,1.021877894736842,1.2864333333333333
