player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Spieth, Jordan",23,3,3.031,0.515,86,64,0.4077834375,0.46398296875,1.1432590625,0.43496828125000003,2.0422103125,2.4465815116279073
"Fowler, Rickie",23,1,2.784,0.166,88,59,0.8930872881355932,0.35057440677966106,0.5578120338983051,0.5592864406779662,1.4676728813559323,2.3085853409090906
"Thomas, Justin",23,5,4.011,0.452,79,61,0.3802808196721312,0.34243344262295083,0.9040613114754098,0.5681609836065574,1.8146557377049182,2.2292698734177216
"Matsuyama, Hideki",23,4,3.161,0.452,88,55,-0.3268505454545454,0.373932,0.9017103636363637,0.6659410909090908,1.9415834545454544,2.1499954545454547
"Johnson, Dustin",21,4,2.8869999999999996,0.001,78,57,0.16152754385964913,0.18226368421052633,0.9125561403508773,1.1932526315789473,2.288072456140351,2.1455533333333334
"Casey, Paul",23,0,0.605,0.012,90,67,0.2101041791044776,0.21814567164179108,1.0398744776119402,0.49278716417910445,1.7508073134328357,2.045037777777778
"Rahm, Jon",27,3,2.643,0,101,74,0.36696027027027023,0.06681297297297298,0.6563559459459459,1.063225135135135,1.7863940540540537,1.9714254455445543
"Garcia, Sergio",23,3,1.685,0.391,88,54,-0.17428333333333332,0.27554407407407405,0.6261870370370369,0.9418837037037037,1.8436148148148146,1.9453814772727271
"Rose, Justin",24,2,1.819,0.39,89,59,0.007085254237288141,0.4483403389830508,0.7526862711864407,0.7482272881355931,1.9492538983050847,1.922862808988764
"Stenson, Henrik",21,1,2.08,0.002,76,32,0.7786728125,-0.1394696875,0.8640453125,0.2371925,0.961768125,1.8310938157894736
"McIlroy, Rory",18,0,1.242,0.007,64,42,-0.218575,0.09659547619047622,0.52305,1.2342957142857143,1.8539411904761904,1.72284921875
"Cantlay, Patrick",12,0,0.637,0,48,46,0.23489999999999997,0.07963717391304348,0.6440797826086957,0.775798695652174,1.4995156521739132,1.7072816666666668
"Leishman, Marc",25,2,2.228,0.002,94,69,0.41931478260869565,0.3789353623188406,0.5637017391304348,0.43037898550724635,1.3730160869565218,1.6545549999999998
"Molinari, Francesco",25,0,0.853,0.123,92,69,0.016056956521739135,0.1370313043478261,0.9207408695652174,0.5968471014492754,1.654619275362319,1.6485089130434785
"Kuchar, Matt",28,0,0.34700000000000003,0.10500000000000001,102,73,0.3193268493150685,0.4655004109589041,0.34260479452054793,0.3333521917808219,1.141457397260274,1.6321860784313724
"Koepka, Brooks",24,2,0.968,0.952,88,63,0.5678474603174603,0.07691158730158729,0.09398349206349203,0.6180579365079365,0.7889530158730158,1.6297595454545453
"Scott, Adam",19,0,0.156,0.002,70,40,0.1105865,0.07194924999999999,0.59219175,0.593468,1.2576090000000002,1.4938254285714285
"Day, Jason",19,0,0.39299999999999996,0.002,70,53,0.42172698113207546,0.4118960377358491,0.28722207547169815,0.5222779245283019,1.2213960377358493,1.4899499999999999
"Hatton, Tyrrell",24,2,1.304,0,82,50,0.7980119999999999,-0.08954440000000002,0.5615158,0.7600282,1.2319996,1.4290319512195122
