time_period,stat,player_name,50_100_fw_shot_count,50_100_fw_value,100_150_fw_shot_count,100_150_fw_value,150_200_fw_shot_count,150_200_fw_value,over_200_fw_shot_count,over_200_fw_value,under_150_rgh_shot_count,under_150_rgh_value,over_150_rgh_shot_count,over_150_rgh_value
l24_months,proximity (ft),"Scheffler, Scottie",192,13.3,621,18,890,26.8,494,40,248,34.1,242,50.9
l24_months,proximity (ft),"Hoge, Tom",198,15.7,690,18.1,990,28.8,492,41,296,36.6,371,54.4
l24_months,proximity (ft),"Morikawa, Collin",183,15.6,648,19,859,28.2,485,44.9,159,36.3,208,57.3
l24_months,proximity (ft),"Thomas, Justin",181,15.9,530,19,744,30.1,417,45.3,300,35.7,283,52.5
l24_months,proximity (ft),"Manassero, Matteo",55,16.5,176,19.1,322,31.1,167,49.3,78,31.9,120,62.2
l24_months,proximity (ft),"Glover, Lucas",185,15.6,648,19.1,955,28.5,440,44.9,189,37.9,232,62.7
l24_months,proximity (ft),"Moore, Ryan",75,19.8,249,19.1,424,30,179,43.9,90,35.6,102,65.4
l24_months,proximity (ft),"Lowry, Shane",195,15,563,19.2,790,28.5,429,43.5,189,34.1,256,56.2
l24_months,proximity (ft),"Straka, Sepp",171,16.4,606,19.3,967,28,485,42.9,190,40.7,246,56.8
l24_months,proximity (ft),"Kirk, Chris",217,15.2,571,19.3,834,30.3,423,46.5,261,34.4,259,69.9
l24_months,proximity (ft),"Henley, Russell",209,13.7,584,19.4,871,29.7,461,44.1,178,33,218,56.1
l24_months,proximity (ft),"Bradley, Keegan",205,15.5,615,19.5,934,28.3,458,44.4,283,37,264,63
l24_months,proximity (ft),"Hovland, Viktor",162,16.8,461,19.5,675,27,370,38.3,195,35.6,223,61.4
l24_months,proximity (ft),"Murray, Grayson",35,17.1,129,19.6,219,31.1,113,47.8,69,33.9,58,57.1
l24_months,proximity (ft),"Fleetwood, Tommy",152,16,580,19.6,847,29.4,472,44.6,167,40.4,248,66.3
l24_months,proximity (ft),"Cole, Eric",221,16.7,705,19.7,1047,30,513,45.4,428,35.7,386,65.3
l24_months,proximity (ft),"Lindheim, Nicholas",41,24.1,125,19.8,154,33.3,72,50.4,56,39,54,73.9
l24_months,proximity (ft),"Matsuyama, Hideki",178,14.9,614,19.8,841,27.4,448,39.6,295,38.4,308,55.9
l24_months,proximity (ft),"Conners, Corey",197,17.8,703,19.8,962,27.5,539,43.6,248,39.9,251,58.4
l24_months,proximity (ft),"Rose, Justin",132,17.3,420,19.8,691,29.6,360,49.3,181,40.4,212,58.2
l24_months,proximity (ft),"Spaun, J.J.",182,17.4,641,19.9,888,29.9,427,42.2,280,36.6,273,57.8
l24_months,proximity (ft),"Niemann, Joaquin",32,13,94,19.9,154,25.4,98,45.4,37,28.1,50,47.9
l24_months,proximity (ft),"Cantlay, Patrick",197,16.6,513,20,714,29.2,413,43.6,267,37.7,250,60.8
l24_months,proximity (ft),"Kim, Tom",206,15.8,580,20,952,30.8,500,45.9,267,35.6,286,63.7
l24_months,proximity (ft),"Burns, Sam",251,17.2,689,20.2,919,30.6,511,46.5,281,40.2,271,63.5
l24_months,proximity (ft),"Kuchar, Matt",194,17.1,499,20.2,720,33.6,333,46.8,206,32.8,194,71.3
l24_months,proximity (ft),"Hatton, Tyrrell",48,14.9,118,20.2,226,26.9,134,47.7,51,41.1,54,53.7
l24_months,proximity (ft),"McIlroy, Rory",139,16.6,481,20.3,670,29.9,360,41.1,271,36.6,236,54.7
l24_months,proximity (ft),"Streelman, Kevin",97,16.3,343,20.3,465,32.5,186,44,146,40.7,135,62.2
l24_months,proximity (ft),"Lee, K.H.",122,17.1,310,20.3,509,31.9,224,49.2,164,37.8,154,74.6
l24_months,proximity (ft),"Grillo, Emiliano",166,15.5,653,20.3,984,29.4,471,42.8,246,38.2,271,60.6
l24_months,proximity (ft),"Rai, Aaron",163,16.7,586,20.3,978,29.5,529,44.5,154,40.8,193,58.4
l24_months,proximity (ft),"An, Byeong Hun",222,16.3,602,20.4,774,30.3,432,47.3,395,39.5,322,62
l24_months,proximity (ft),"Bhatia, Akshay",272,16.6,648,20.4,972,28.9,499,41.9,308,39.1,279,61.2
l24_months,proximity (ft),"Sigg, Greyson",135,15.9,528,20.4,734,30.9,334,42.9,190,32.8,231,56.3
l24_months,proximity (ft),"Kim, Michael",201,15.9,562,20.4,822,30,413,44.3,296,36.9,303,58
l24_months,proximity (ft),"Piercy, Scott",62,20.6,149,20.4,238,31.4,139,47.1,87,31.6,65,63.9
l24_months,proximity (ft),"Dahmen, Joel",203,16.8,519,20.5,762,30.2,352,43.1,215,37.9,184,66.1
l24_months,proximity (ft),"Crowe, Trace",83,17.6,220,20.5,299,31,156,45.3,134,37.6,120,65.3
l24_months,proximity (ft),"Young, Cameron",219,17.7,660,20.5,842,29.9,497,46.7,373,37.7,291,58
l24_months,proximity (ft),"Clark, Wyndham",220,15.6,586,20.5,760,30,426,46.2,301,36.6,284,66.9
l24_months,proximity (ft),"Ghim, Doug",205,15.7,609,20.6,854,29.9,408,43.1,248,36.2,225,58.5
l24_months,proximity (ft),"DeChambeau, Bryson",32,15.1,84,20.7,155,30.8,91,44,50,37.3,47,56.1
l24_months,proximity (ft),"Power, Seamus",145,15.8,633,20.7,949,31.5,392,45.6,250,37,267,65.8
l24_months,proximity (ft),"Fox, Ryan",163,17.4,566,20.7,718,30.5,371,44.4,315,35.7,321,58.3
l24_months,proximity (ft),"Horschel, Billy",130,16.4,412,20.7,660,31.2,299,46.9,193,40.8,210,60
l24_months,proximity (ft),"Kitayama, Kurt",165,15.7,552,20.8,763,29,371,39.4,289,36.2,258,58.7
l24_months,proximity (ft),"Homa, Max",173,16.1,513,20.8,759,29.9,410,46.1,263,38.4,299,61.6
l24_months,proximity (ft),"Kohles, Ben",219,16.3,540,20.8,818,30.6,423,42.6,157,41.9,190,65.4
l24_months,proximity (ft),"Taylor, Nick",166,17.3,636,20.8,911,30.3,503,45.7,230,35.3,295,60.7
l24_months,proximity (ft),"Sloan, Roger",92,15.6,225,20.9,297,33,145,48.8,111,38,85,64.2
l24_months,proximity (ft),"Phillips, Chandler",166,17.3,555,20.9,751,31.6,387,43.1,275,37.5,256,65.4
l24_months,proximity (ft),"Berger, Daniel",140,15.7,477,20.9,860,29.1,391,43.3,165,38.1,206,61.7
l24_months,proximity (ft),"Covello, Vince",25,16.4,78,20.9,118,31.8,56,51.5,54,36,null,null
l24_months,proximity (ft),"Lipsky, David",128,18.6,493,21,650,30.9,314,43.9,201,39.5,195,66.3
l24_months,proximity (ft),"Bezuidenhout, Christiaan",221,14.4,609,21,974,30.9,465,45,227,41.1,297,67.2
l24_months,proximity (ft),"Aberg, Ludvig",188,15.4,619,21,748,28.5,434,40.2,243,39,255,64.6
l24_months,proximity (ft),"Rahm, Jon",44,15.9,94,21,172,29.2,101,44.6,33,40.7,49,47.2
l24_months,proximity (ft),"Harman, Brian",251,16.4,666,21,1022,29.2,543,45.5,263,37.5,277,66.1
l24_months,proximity (ft),"Thompson, Davis",245,16.6,666,21,939,29.8,457,44.2,314,37.5,282,64.3
l24_months,proximity (ft),"Lower, Justin",162,17.6,629,21,858,30.7,381,44.7,244,36.5,282,63.4
l24_months,proximity (ft),"Hodges, Lee",158,17.3,600,21.1,849,30.6,413,42,222,38.8,223,50.4
l24_months,proximity (ft),"Cauley, Bud",146,14.9,473,21.1,653,30.3,299,45.9,199,38.5,212,63.1
l24_months,proximity (ft),"Snedeker, Brandt",140,16.6,412,21.1,632,33,311,55,188,39.3,180,67.4
l24_months,proximity (ft),"Kizzire, Patton",150,17.8,435,21.1,602,32.3,277,47.2,197,37.6,208,65.6
l24_months,proximity (ft),"Byrd, Jonathan",40,15.4,93,21.1,140,36.1,61,49.6,50,40,47,58.5
l24_months,proximity (ft),"Day, Jason",134,14.6,476,21.1,743,33.3,392,48.9,211,37.4,266,62
l24_months,proximity (ft),"Jaeger, Stephan",175,14.9,599,21.2,860,30,469,44.8,331,37.6,338,62.9
l24_months,proximity (ft),"Novak, Andrew",215,16.3,602,21.2,902,30.6,453,41.7,295,35.9,319,64.8
l24_months,proximity (ft),"Davis, Cam",191,15.7,437,21.2,744,30,391,44.1,253,39.3,286,63.2
l24_months,proximity (ft),"Villegas, Camilo",158,15.5,379,21.2,553,32.6,270,53,225,33.3,272,61.1
l24_months,proximity (ft),"Finau, Tony",152,17,555,21.2,781,29.5,409,41.2,252,36,292,51.7
l24_months,proximity (ft),"Schenk, Adam",245,18.6,539,21.2,778,30.9,386,46.6,304,37.8,278,71.2
l24_months,proximity (ft),"McGreevy, Max",64,18.5,310,21.2,462,32.3,217,42.5,97,37.3,117,53
